Titre;URL;Prix;BidCount;Type;EndDate
動作保証品 NG ネオジオCD ワールドヒーローズ2 JET WORLD HEROES 2 JET 箱説帯付【PP;https://page.auctions.yahoo.co.jp/jp/auction/p1227699486;¥2,431;6;Auction;2026-04-29 21:25 +0900
【ガンプラセット】【未組立】【店頭在庫・未開封】SDガンダムワールドヒーローズ　2個セット⑤;https://page.auctions.yahoo.co.jp/jp/auction/z579699122;¥1,380;1;Buy-Now;2026-04-29 12:58 +0900
【中古】[PTM]イベント限定 SDW HEROES クリアカラーセットII(2体セット) SDガンダムワールド ヒーローズ プラモデル(5063807) バンダイス;https://page.auctions.yahoo.co.jp/jp/auction/u1198917889;¥4,653;1;Auction;2026-04-28 21:19 +0900
★ワールドヒーローズ２ 消しゴム② ジャンヌ 緑色 ガチャ 食玩 ファミコン 格闘ゲーム ストⅡ フィギュア レア マイナー 昭和 当時物;https://page.auctions.yahoo.co.jp/jp/auction/p1227782045;¥2,099;6;Auction;2026-04-27 23:34 +0900
★ワールドヒーローズ２ 消しゴム③ マキシマム 青色 ガチャ 食玩 ファミコン 格闘ゲーム スト２ フィギュア レア マイナー 昭和 当時物;https://page.auctions.yahoo.co.jp/jp/auction/h1227783376;¥1,000;1;Auction;2026-04-27 23:25 +0900
★ワールドヒーローズ２ 消しゴム キャプテンキッド 橙色 ガチャ 食玩 ファミコン 格闘ゲーム フィギュア レア マイナー 昭和 当時物;https://page.auctions.yahoo.co.jp/jp/auction/w1227788367;¥1,000;1;Auction;2026-04-27 23:17 +0900
中古AB★ワールドヒーローズ2★ネオジオソフト;https://page.auctions.yahoo.co.jp/jp/auction/l1180445933;¥14,190;1;Buy-Now;2026-04-27 02:32 +0900
ワールドヒーローズ2 JET　　SNKネオジオ用ソフト;https://page.auctions.yahoo.co.jp/jp/auction/n1227109976;¥3,700;6;Auction;2026-04-26 22:39 +0900
ワールドヒーローズ２　　SNKネオジオ用ソフト;https://page.auctions.yahoo.co.jp/jp/auction/s1227106087;¥4,200;9;Auction;2026-04-26 22:32 +0900
ゲーム攻略ビデオ　ワールドヒーローズ＆ワールドヒーローズ２　NEO・GEO;https://page.auctions.yahoo.co.jp/jp/auction/l1190684481;¥2,000;1;Auction;2026-04-26 22:16 +0900
SNK MVS ワールドヒーローズ2 ネオジオ アーケードゲーム基板;https://page.auctions.yahoo.co.jp/jp/auction/w1227566092;¥6,250;6;Auction;2026-04-26 21:20 +0900
ワールドヒーローズ2 1～5巻 全巻セット / 完結 SNK ADK 雑君保プ 新声社 コミックゲーメスト ヒーローズコミックス WORLD HEROES 2;https://page.auctions.yahoo.co.jp/jp/auction/t1198497311;¥1,000;1;Auction;2026-04-26 21:00 +0900
SFC ★『ワールドヒーローズ2』☆スーパーファミコンソフト★レトロゲーム☆動作確認済み★同梱割引可;https://page.auctions.yahoo.co.jp/jp/auction/z577130564;¥1,598;1;Buy-Now;2026-04-26 19:58 +0900
中古AB★ワールドヒーローズ2JET★ネオジオソフト;https://page.auctions.yahoo.co.jp/jp/auction/m1181330357;¥15,290;1;Buy-Now;2026-04-26 02:29 +0900
【箱付き】ワールドヒーローズ2 スーパーファミコン SFC スーファミ;https://page.auctions.yahoo.co.jp/jp/auction/h1227330951;¥4,510;7;Auction;2026-04-25 22:20 +0900
ネオジオROM サムライスピリッツ 龍虎の拳 餓狼伝説2 ワールドヒーローズ2 ソフトのみ 4本セット;https://page.auctions.yahoo.co.jp/jp/auction/k1167953170;¥18,000;5;Auction;2026-04-25 19:11 +0900
ネオジオROM ワールドヒーローズ2 NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/m1222943020;¥9,500;2;Auction;2026-04-25 19:03 +0900
ワールドヒーローズ2 サウンドトラック 帯付き;https://page.auctions.yahoo.co.jp/jp/auction/z596428984;¥1,500;1;Buy-Now;2026-04-25 12:31 +0900
* ドラクエビルダーズ2* モンハンワールド* ドラクエヒーローズ1・2（セット）;https://page.auctions.yahoo.co.jp/jp/auction/p1226902044;¥760;12;Auction;2026-04-24 22:52 +0900
0109-05◆ネオジオ ワールドヒーローズ2 カセット ゲームソフト 動作未確認 NEOGEO ;https://page.auctions.yahoo.co.jp/jp/auction/m1215305788;¥9,250;2;Auction;2026-04-24 22:48 +0900
SNK NEOGEO ネオ SNK ROM ワールドヒーローズ2 ファイターズ ヒストリー・ダイナマイト 餓狼伝説2 サムライスピリッツ ロムカセット NG;https://page.auctions.yahoo.co.jp/jp/auction/r1226906670;¥37,060;6;Auction;2026-04-24 21:24 +0900
SNK NEOGEO ネオ SNK ROM ワールドヒーローズ2 餓狼伝説 SPECIAL サムライスピリッツロムカセット NG;https://page.auctions.yahoo.co.jp/jp/auction/x1226890297;¥39,000;19;Auction;2026-04-24 21:17 +0900
PCエンジン ワールドヒーローズ２　帯付き　動作確認済み;https://page.auctions.yahoo.co.jp/jp/auction/z595808236;¥3,300;1;Buy-Now;2026-04-24 16:17 +0900
【PS2】 ワールドヒーローズ ゴージャス [NEOGEOオンラインコレクション］;https://page.auctions.yahoo.co.jp/jp/auction/z471262578;¥7,390;1;Buy-Now;2026-04-24 12:04 +0900
ワールドヒーローズ2JET　;https://page.auctions.yahoo.co.jp/jp/auction/m1225303769;¥12,000;1;Buy-Now;2026-04-24 07:21 +0900
中古AB★ワールドヒーローズ2★ネオジオソフト;https://page.auctions.yahoo.co.jp/jp/auction/d1191832544;¥14,190;1;Buy-Now;2026-04-23 22:57 +0900
S●中古品●ゲームソフト『ワールドヒーローズ2』ADK/エーディーケイ ALH-006 NEOGEO ネオジオROMカセット ネオ・ヒーローズバトル 取説付;https://page.auctions.yahoo.co.jp/jp/auction/j1226976038;¥14,960;30;Auction;2026-04-23 22:50 +0900
2M1-1 (SFC ワールドヒーローズ2) スーパーファミコン 箱付 ゲームソフト 動作未確認 現状品;https://page.auctions.yahoo.co.jp/jp/auction/j1194711350;¥3,000;1;Auction;2026-04-23 22:49 +0900
73-38 ネオジオ ワールドヒーローズ2 JET;https://page.auctions.yahoo.co.jp/jp/auction/r1224046218;¥12,166;3;Auction;2026-04-23 22:45 +0900
SFC スーパーファミコン ワールドヒーローズ2 ソフトのみ 起動確認済;https://page.auctions.yahoo.co.jp/jp/auction/h1227065339;¥1,204;1;Auction;2026-04-23 22:01 +0900
純正インストカード 帯 取説 ワールドヒーローズ２JET;https://page.auctions.yahoo.co.jp/jp/auction/d1226788153;¥1,766;9;Auction;2026-04-22 23:37 +0900
S●中古品●ゲームソフト『ワールドヒーローズ2JET』SNK/エス・エヌ・ケイ ADK/エーディーケイ ADH-007 NEOGEO ネオジオROMカセット 取扱付;https://page.auctions.yahoo.co.jp/jp/auction/n1226891043;¥12,651;26;Auction;2026-04-22 22:45 +0900
1円出品 SFC スーパーファミコン ソフト ワールドヒーローズ2 箱説付 起動確認済;https://page.auctions.yahoo.co.jp/jp/auction/r1223526195;¥5,566;16;Auction;2026-04-22 22:29 +0900
☆K547 中古品 SNK『ワールドヒーローズ2 JET』NEOGEOソフト ワールドヒーローズシリーズ 第3弾;https://page.auctions.yahoo.co.jp/jp/auction/w1226073410;¥10,000;1;Auction;2026-04-20 22:32 +0900
★ワールドヒーローズ2　織倉まこと　SNK　GAMEST/ゲーメスト　微擦れ有★テレカ５０度数未使用iq_107;https://page.auctions.yahoo.co.jp/jp/auction/j1226397449;¥795;8;Auction;2026-04-20 21:56 +0900
★ワールドヒーローズ　ギャルズアイランド2　GAMEST/ゲーメスト　※難有　多数擦れ・傷・両面汚れ有★テレカ５０度数未使用iq_30;https://page.auctions.yahoo.co.jp/jp/auction/x1226396612;¥610;2;Auction;2026-04-20 21:53 +0900
※ROMのみ エーディーケイ/ADK ワールドヒーローズ2 JET WORLD HEROES MVS SNK 帯プラ板純正 動作確認済【10;https://page.auctions.yahoo.co.jp/jp/auction/h1226609613;¥7,425;8;Auction;2026-04-20 21:41 +0900
★ワールドヒーローズ2　織倉まこと　SNK　GAMEST/ゲーメスト★テレカ５０度数未使用iq_108;https://page.auctions.yahoo.co.jp/jp/auction/u1226396347;¥633;5;Auction;2026-04-20 21:21 +0900
※ROMのみ エーディーケイ/ADK ワールドヒーローズ2 WORLD HEROES MVS SNK 動作確認済【10;https://page.auctions.yahoo.co.jp/jp/auction/r1226617669;¥5,775;2;Auction;2026-04-20 21:06 +0900
【NG】 ワールドヒーローズ2説明書なし;https://page.auctions.yahoo.co.jp/jp/auction/z521423534;¥7,000;1;Buy-Now;2026-04-20 12:04 +0900
最終値下げ　写真追加しました！ネオジオ ワールドヒーローズ2 WORLD HEROES 2 ROMカセット;https://page.auctions.yahoo.co.jp/jp/auction/z586198544;¥8,888;1;Buy-Now;2026-04-20 04:03 +0900
E◆アルファ電子 NEO GEO MVS ALM-006 WORLD HEROES 2 ワールドヒーローズ2 ROMカセット アーケードゲーム基板 インストカード付◆;https://page.auctions.yahoo.co.jp/jp/auction/b1226733446;¥7,200;20;Auction;2026-04-20 00:04 +0900
4544T/1円～未組立★SDガンダムワールド ヒーローズ BB戦士 プラモデル　まとめ 16箱/信長ガンダムエピオン・ロビンフッドガンダムAGE-2;https://page.auctions.yahoo.co.jp/jp/auction/j1226611376;¥4,500;25;Auction;2026-04-19 23:15 +0900
【箱付き】ワールドヒーローズ2JET ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/1226495814;¥1,541;9;Auction;2026-04-19 23:06 +0900
E◆SNK エス・エヌ・ケイ NEO GEO MVS 型番不明 餓狼伝説2 NGM-044 龍虎の拳 ALM-006 ワールドヒーローズ2 アーケードゲーム基盤 3本セット;https://page.auctions.yahoo.co.jp/jp/auction/f1226758852;¥12,055;41;Auction;2026-04-19 23:05 +0900
ネオジオ NEOGEO ワールドヒーローズ2 WORLD HEROES ロムカセットなし ADK ROM 取説あり　ケースあり　空箱;https://page.auctions.yahoo.co.jp/jp/auction/o1226283141;¥4,452;13;Auction;2026-04-19 22:53 +0900
【箱付き】ワールドヒーローズ2 ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/x1226488869;¥5,544;5;Auction;2026-04-19 22:33 +0900
別冊コロコロコミック12月号スペシャル第55号 1993年ゴジラVSメカゴジラ/ワールドヒーローズ/スト2/ワールドカップ‘94/Jリーグ/三浦知良;https://page.auctions.yahoo.co.jp/jp/auction/v1222308794;¥3,370;1;Auction;2026-04-19 22:22 +0900
ゲーム攻略ビデオ　ワールドヒーローズ２　GAMEST VIDEO;https://page.auctions.yahoo.co.jp/jp/auction/s1220552537;¥2,500;1;Auction;2026-04-19 22:03 +0900
【1円】ネオジオ ワールドヒーローズ2JET ゲームソフト ケース/説明書付き NEOGEO SNK 起動確認済 B04-066rm/F3;https://page.auctions.yahoo.co.jp/jp/auction/r1226437048;¥12,155;27;Auction;2026-04-19 22:00 +0900
【中古・説欠品】：ワールドヒーローズ2 ネオジオ NEOGEO ゲームソフト エーディーケー ADK※動作未確認(20260416);https://page.auctions.yahoo.co.jp/jp/auction/t1226709431;¥6,250;6;Auction;2026-04-19 22:00 +0900
チラシ エスエヌケイ/SNK ワールドヒーローズ 2 ジェット WORLD HEROES 2 JET ネオジオ NEOGEO パンフレット フライヤー【PP;https://page.auctions.yahoo.co.jp/jp/auction/u1226497980;¥1,844;4;Auction;2026-04-19 21:13 +0900
② 【ARS10】【ベジータ abs-27】【ドラゴンボールヒーローズ】 ドラゴンボール ARS PSA フュージョンワールド　スーパーダイバーズ;https://page.auctions.yahoo.co.jp/jp/auction/q1223727241;¥6,666;1;Auction;2026-04-19 20:53 +0900
②【ARS10】【孫悟空　abs-24】【ドラゴンボールヒーローズ】 ドラゴンボール ARS PSA フュージョンワールド　スーパーダイバーズ;https://page.auctions.yahoo.co.jp/jp/auction/c1223729029;¥6,666;1;Auction;2026-04-19 20:51 +0900
62◇120/ 【未開封・未組立】プラモ・フィギュアセット 夏鬼丸 νガンダム SD三国創傑伝 BB戦士 SDガンダムワールド ヒーローズ 他 0413-2;https://page.auctions.yahoo.co.jp/jp/auction/g1226380016;¥4,400;13;Auction;2026-04-18 22:46 +0900
GB)完全ジャンク 熱闘ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/z593605850;¥900;1;Buy-Now;2026-04-17 22:34 +0900
【箱付き】ワールドヒーローズ2JET ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/g1226392774;¥1,034;14;Auction;2026-04-16 23:04 +0900
【箱付き】ワールドヒーローズ2 ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/k1226386344;¥7,502;8;Auction;2026-04-16 22:59 +0900
【箱付き】ワールドヒーローズゴージャス PS2;https://page.auctions.yahoo.co.jp/jp/auction/q1226394801;¥4,510;3;Auction;2026-04-16 22:49 +0900
ワールドヒーローズ2JET NEOGEO ネオジオ ROM SNK;https://page.auctions.yahoo.co.jp/jp/auction/t1226750002;¥8,000;1;Buy-Now;2026-04-16 18:46 +0900
NEOGEO ロムカセット ワールドヒーローズ2ジェット 箱 説明書付き レトロゲーム ジャンク B11120607;https://page.auctions.yahoo.co.jp/jp/auction/n1226386496;¥8,910;1;Auction;2026-04-15 22:31 +0900
【GM8168/60/0】PCエンジンソフト★ワールドヒーローズ2★PC Engine★ARCADE CD-ROM2★ピーシーエンジン★アーケードカード専用★;https://page.auctions.yahoo.co.jp/jp/auction/j1225923709;¥2,210;15;Auction;2026-04-15 21:21 +0900
動作保証品 NG ネオジオCD 餓狼伝説/SPECIAL/ワールドヒーローズ2 JET まとめて 3本セット 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/f1226058603;¥11,661;11;Auction;2026-04-15 21:12 +0900
T【7u-91】【60サイズ】▲1円～/NEOGEO ネオジオ『ワールドヒーローズ2』ROMカセット ゲームソフト/※汚れ有;https://page.auctions.yahoo.co.jp/jp/auction/x1225910014;¥4,378;4;Auction;2026-04-14 23:19 +0900
コレクター放出 ADK NEOGEO WORLD HEROES 2 ネオジオ ロムカセット ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/f1226072996;¥9,330;26;Auction;2026-04-14 23:09 +0900
○※未使用 テレホンカード/テレカ ネオジオ/NEGEO ワールドヒーローズ2/WORLD HEROES2 50度数 エス・エヌ・ケイ/SNK【GM；MA0BU02459;https://page.auctions.yahoo.co.jp/jp/auction/1225913496;¥2,780;9;Auction;2026-04-14 21:20 +0900
2スーパードラゴンボールヒーローズ　ワールドコレクタブルフィギュア～7th ANNIVERSARY～SDBH06～10　全５種;https://page.auctions.yahoo.co.jp/jp/auction/t1226127922;¥3,100;2;Auction;2026-04-14 17:50 +0900
【PS2】 ワールドヒーローズ ゴージャス [NEOGEOオンラインコレクション］;https://page.auctions.yahoo.co.jp/jp/auction/z552318958;¥5,200;1;Buy-Now;2026-04-14 15:19 +0900
【箱付き】ワールドヒーローズ2 JET ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/j1225923285;¥7,980;6;Auction;2026-04-13 22:59 +0900
ワールドヒーローズ2JET(カートリッジ);https://page.auctions.yahoo.co.jp/jp/auction/n1225720558;¥13,611;9;Auction;2026-04-12 23:27 +0900
ネオジオ NEOGEO ワールドヒーローズ2 JET WH2 JET ワールドヒーローズ2 ジェット ロム カセット ソフト SNK ネオジオソフト ROM;https://page.auctions.yahoo.co.jp/jp/auction/e1225706760;¥10,500;4;Auction;2026-04-12 22:06 +0900
PS2　ワールドヒーローズ　ゴージャス　動作確認済み　送料１８５円;https://page.auctions.yahoo.co.jp/jp/auction/w1225961000;¥5,061;5;Auction;2026-04-12 21:52 +0900
【PCE】 ワールドヒーローズ２;https://page.auctions.yahoo.co.jp/jp/auction/z561178668;¥3,200;1;Buy-Now;2026-04-12 11:41 +0900
SDガンダム クロスシルエット RX-78-2 ガンダム 機動戦士ガンダム & SDガンダムワールドヒーローズ 悟空インパルスガンダム セット 未組立;https://page.auctions.yahoo.co.jp/jp/auction/r1225107830;¥1,600;1;Auction;2026-04-11 22:20 +0900
僕のヒーローアカデミア ワールドヒーローズミッション 入場者プレゼント 第2弾;https://page.auctions.yahoo.co.jp/jp/auction/z573266280;¥400;1;Buy-Now;2026-04-11 09:01 +0900
熱闘ワールドヒーローズ2JET ゲームボーイ GB;https://page.auctions.yahoo.co.jp/jp/auction/r1225548076;¥1,210;2;Auction;2026-04-10 22:10 +0900
0307-788【未検品】SDガンダムワールド ヒーローズ ベンジャミンV2ガンダム;https://page.auctions.yahoo.co.jp/jp/auction/l1222078832;¥295;1;Auction;2026-04-09 23:40 +0900
1円スタート 2開封済み 僕のヒーローアカデミア THE MOVIE ワールドヒーローズミッション(プルスウルトラ版)(Blu-ray Disc);https://page.auctions.yahoo.co.jp/jp/auction/k1219021722;¥1;1;Auction;2026-04-09 22:49 +0900
ワールドヒーローズ2　サウンドトラックCD;https://page.auctions.yahoo.co.jp/jp/auction/e1223434130;¥900;1;Buy-Now;2026-04-09 10:16 +0900
動作保証品 SFC スーファミ ワールドヒーローズ/2 まとめて 2本セット【PP;https://page.auctions.yahoo.co.jp/jp/auction/v1225248732;¥1,320;2;Auction;2026-04-08 21:01 +0900
対戦型格闘ゲーム 同人誌●ワールドヒーローズ 2 前夜祭/WORLD HEROES ALPHA Vol.2/ゲーム設定/資料/漫画/コミック/マンガ/創作★4748-10;https://page.auctions.yahoo.co.jp/jp/auction/k1225426205;¥1,200;1;Auction;2026-04-08 20:03 +0900
業務用ネオジオ　ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/f1225356909;¥8,000;1;Auction;2026-04-07 19:46 +0900
★ワールドヒーローズ2　織倉まこと　GAMEST/ゲーメスト　微傷有★テレカ５０度数未使用id_59;https://page.auctions.yahoo.co.jp/jp/auction/h1224732996;¥860;7;Auction;2026-04-06 21:21 +0900
【端子清掃・動作確認済】ワールドヒーローズ2 WORLD HEROES2(スーパーファミコン);https://page.auctions.yahoo.co.jp/jp/auction/z573187714;¥1,480;1;Buy-Now;2026-04-05 23:50 +0900
1円〜③【送料230円】PS Vita ソフト 5本セットドラクエヒーローズ2 / ワールドオブFF/SAO / Gジェネ ジェネシス ＃③94;https://page.auctions.yahoo.co.jp/jp/auction/m1224939636;¥510;4;Auction;2026-04-05 22:15 +0900
【ガンプラセット】【未組立】【店頭在庫・未開封】SDガンダムワールドヒーローズ　2個セット⑥;https://page.auctions.yahoo.co.jp/jp/auction/z579699162;¥1,200;1;Buy-Now;2026-04-02 22:36 +0900
きれいな新品ネオジオCD　ワールドヒーローズ2　★問屋仕入れの品・他にも　新品NEOGEO CD ;https://page.auctions.yahoo.co.jp/jp/auction/x1123411489;¥12,000;1;Buy-Now;2026-04-02 11:02 +0900
1円〜 ネオジオ ロムカセット ワールドヒーローズ2 JET;https://page.auctions.yahoo.co.jp/jp/auction/v1224729341;¥8,800;6;Auction;2026-04-01 23:00 +0900
1円〜 ネオジオ ロムカセット ワールドヒーローズ2 ジェット;https://page.auctions.yahoo.co.jp/jp/auction/v1224722838;¥9,625;10;Auction;2026-04-01 22:20 +0900
動作保証品 PS2 プレステ2 ワールドヒーローズ ゴージャス WORLD HEROES GORGEOUS NEOGEOオンラインコレクション Vol.9 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/r1224413372;¥4,620;9;Auction;2026-04-01 21:05 +0900
②スーパードラゴンボールヒーローズ　ワールドコレクタブルフィギュア　人造人間21号　２個;https://page.auctions.yahoo.co.jp/jp/auction/x1224074183;¥1,000;1;Auction;2026-04-01 17:15 +0900
動作保証品 NGCD ネオジオCD ワールドヒーローズ2 WORLD HEROES 2 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/1224286160;¥4,977;16;Auction;2026-03-31 21:15 +0900
【ガンプラセット】【未組立】【店頭在庫・未開封】SDガンダムワールドヒーローズ　2個セット②;https://page.auctions.yahoo.co.jp/jp/auction/z574844534;¥1,780;1;Buy-Now;2026-03-30 19:48 +0900
ゲームミュージック　サントラ　ドラマCDなど　ワールドヒーローズ 2 JET　SNK ADK　SAKA52;https://page.auctions.yahoo.co.jp/jp/auction/g1223912490;¥990;1;Auction;2026-03-29 22:33 +0900
ゲームミュージック　サントラ　ドラマCDなど　ワールドヒーローズ 2 JET　イメージアルバム　SAKA124;https://page.auctions.yahoo.co.jp/jp/auction/g1224111930;¥990;1;Auction;2026-03-29 22:28 +0900
ゲームミュージック　サントラ　ドラマCDなど　ワールドヒーローズ 2　イメージアルバム　SAKA161;https://page.auctions.yahoo.co.jp/jp/auction/h1224190109;¥990;1;Auction;2026-03-29 22:07 +0900
ワールドヒーローズ２　♪動作確認済♪５本まで同梱可♪　SFC　スーパーファミコン;https://page.auctions.yahoo.co.jp/jp/auction/p1224188376;¥1,280;1;Auction;2026-03-29 22:02 +0900
②【ARS10+】【トランクス　abs-30】【ドラゴンボールヒーローズ】 ドラゴンボール ARS PSA フュージョンワールド　スーパーダイバーズ;https://page.auctions.yahoo.co.jp/jp/auction/f1223728183;¥9,138;2;Auction;2026-03-29 20:26 +0900
【PS2】 ワールドヒーローズ ゴージャス [NEOGEOオンラインコレクション］;https://page.auctions.yahoo.co.jp/jp/auction/z563485966;¥6,258;1;Buy-Now;2026-03-29 19:54 +0900
ワールドヒーローズ(リョウコ)/ラミネートカード/美品/Anime Laminated Card/SNK/WORLD HEROES2/RYOKO;https://page.auctions.yahoo.co.jp/jp/auction/v1224282899;¥1,320;2;Auction;2026-03-29 19:44 +0900
動作保証品 CD ゲームサウンドトラック ワールドヒーローズ/2 計 2枚セット WORLD HEROES 帯付【PP;https://page.auctions.yahoo.co.jp/jp/auction/v1223920166;¥1,624;4;Auction;2026-03-28 21:43 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2ジェット 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/j1223920159;¥9,075;17;Auction;2026-03-28 21:22 +0900
m569-0353-16 熱闘 ワールドヒーローズ2JET GB ゲームボーイ ソフト 箱/説明書/ハガキあり 起動確認済み Nintendo ニンテンドー;https://page.auctions.yahoo.co.jp/jp/auction/c1224048948;¥7,370;1;Auction;2026-03-27 22:45 +0900
【箱付き】ワールドヒーローズ2（アーケードカード専用） PCエンジン PCE CD-ROM2;https://page.auctions.yahoo.co.jp/jp/auction/h1223916510;¥3,410;11;Auction;2026-03-26 22:33 +0900
ワールドヒーローズ ゴージャス PS2;https://page.auctions.yahoo.co.jp/jp/auction/f1224042816;¥5,800;1;Buy-Now;2026-03-24 22:48 +0900
【美品・SFC・WORLD HEROES 2】スーパーファミコン ソフト / ワールドヒーローズ 2 / SAURUS / ハガキ付き;https://page.auctions.yahoo.co.jp/jp/auction/g1223287647;¥6,000;6;Auction;2026-03-24 22:37 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/q1223394266;¥9,073;17;Auction;2026-03-23 21:26 +0900
SFC ★『ワールドヒーローズ／ワールドヒーローズ2』2本セット☆スーパーファミコンソフト★レトロゲーム☆動作確認済み★同梱割引可;https://page.auctions.yahoo.co.jp/jp/auction/z576550012;¥2,000;1;Buy-Now;2026-03-23 11:45 +0900
ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/g1200286857;¥3,520;1;Auction;2026-03-22 22:24 +0900
ワールドヒーローズ１・２ セット　♪動作確認済♪５本まで同梱可♪　SFC　スーパーファミコン;https://page.auctions.yahoo.co.jp/jp/auction/c1223414883;¥1,480;1;Auction;2026-03-22 22:23 +0900
【準良品】 ワールドヒーローズ 1 2 セット スーパーファミコン SFC ソフト 箱 説明書 ハガキ 保証書 保護クリアケース入り;https://page.auctions.yahoo.co.jp/jp/auction/t1223512245;¥15,500;14;Auction;2026-03-22 22:03 +0900
【外箱/説明書付き】 ワールドヒーローズ2 ◎ ネオジオソフト ADK ◎ #7486;https://page.auctions.yahoo.co.jp/jp/auction/c1223253044;¥4,600;6;Auction;2026-03-22 21:43 +0900
②【ARS10+】【ゴジータ ゼノ　UM10-SEC5】【ドラゴンボールヒーローズ】 ドラゴンボール フュージョンワールド ARS PSA;https://page.auctions.yahoo.co.jp/jp/auction/b1223435408;¥14,499;5;Auction;2026-03-22 20:37 +0900
Switch 2点セット　ドラゴンボールヒーローズ ワールドミッション、ゼノバース;https://page.auctions.yahoo.co.jp/jp/auction/z565766068;¥4,177;1;Buy-Now;2026-03-22 18:59 +0900
ワールドヒーローズ2 ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z453031438;¥2,280;1;Buy-Now;2026-03-21 23:15 +0900
☆SNK　ワールドヒーローズ２JET　空箱☆ ;https://page.auctions.yahoo.co.jp/jp/auction/q1223112124;¥300;1;Auction;2026-03-21 22:36 +0900
SFC スーパーファミコン ワールドヒーローズ2 ソフトのみ 起動確認済;https://page.auctions.yahoo.co.jp/jp/auction/c1221287313;¥1,108;1;Auction;2026-03-21 21:56 +0900
ネオジオ　ワールドヒーローズ2 NEOGEO ネオジオROM;https://page.auctions.yahoo.co.jp/jp/auction/e1222579613;¥5,678;17;Auction;2026-03-18 21:36 +0900
スーパーファミコン ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/z572694424;¥1,500;1;Buy-Now;2026-03-17 20:07 +0900
NEO GEO オンラインコレクション ワールドヒーローズ ゴージャス PS2;https://page.auctions.yahoo.co.jp/jp/auction/z577170426;¥6,000;1;Buy-Now;2026-03-17 17:50 +0900
動作保証品 NG ネオジオCD ワールドヒーローズ2 WORLD HEROES 2 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/t1222557466;¥4,290;6;Auction;2026-03-16 21:43 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2 WORLD HEROES 2 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/g1222549848;¥7,238;17;Auction;2026-03-16 21:35 +0900
スーパードラゴンボールヒーローズ ワールドコレクタブルフィギュアvol.2 トランクス:ゼノ 新品;https://page.auctions.yahoo.co.jp/jp/auction/r1189703486;¥1,600;2;Auction;2026-03-16 21:08 +0900
010M 僕のヒーローアカデミア 映画 パンフレット まとめ ヒーローズ:ライジング ワールド ヒーローズ ミッション 2人の英雄 など【中古】;https://page.auctions.yahoo.co.jp/jp/auction/1220599433;¥1,100;1;Auction;2026-03-16 00:53 +0900
1円〜 SFC スーパーファミコン アラジン スーパーテトリス2+ボンブリス ワールドヒーローズ2他;https://page.auctions.yahoo.co.jp/jp/auction/r1222811080;¥4,598;26;Auction;2026-03-15 23:02 +0900
SFC ワールドヒーローズ2 箱付き　起動確認済み　同梱発送歓迎です。;https://page.auctions.yahoo.co.jp/jp/auction/n1194892375;¥3,200;9;Auction;2026-03-15 22:17 +0900
◆ワールドヒーローズ２ 消しゴム フィギュア マキシマム;https://page.auctions.yahoo.co.jp/jp/auction/e1222688189;¥2,600;13;Auction;2026-03-15 21:47 +0900
◆ワールドヒーローズ２ 消しゴム フィギュア ドラゴン;https://page.auctions.yahoo.co.jp/jp/auction/l1222689089;¥780;5;Auction;2026-03-15 21:47 +0900
◆ワールドヒーローズ２ 消しゴム フィギュア ラスプーチン;https://page.auctions.yahoo.co.jp/jp/auction/m1222687246;¥360;5;Auction;2026-03-15 21:46 +0900
◆ワールドヒーローズ２ 消しゴム フィギュア フウマ;https://page.auctions.yahoo.co.jp/jp/auction/u1222687316;¥320;3;Auction;2026-03-15 21:45 +0900
○ポスター ワールドヒーローズパーフェクト WORLD HEROES PERFECT ネオジオ NEOGEO エーディーケイ ADK B2サイズ【20;https://page.auctions.yahoo.co.jp/jp/auction/j1222442483;¥3,520;15;Auction;2026-03-15 21:18 +0900
中古品　帯無し　ネオジオCD　NEOGEO CD　 ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/v1218845552;¥1,200;1;Auction;2026-03-15 20:11 +0900
