Titre;URL;Prix;Statut;Created;Description
餓狼伝説3 ネオジオ CD NGCD-069 ( #4752 );https://jp.mercari.com/item/m23738818040;¥3,999;ON_SALE;2026-03-23 02:35 UTC;
NEOGEO mini SNK ネオジオミニ(攻略本付き);https://jp.mercari.com/item/m80918805180;¥15,800;ON_SALE;2026-03-23 01:34 UTC;
ステッカー8点付き ネオセレクション～NEO・GEO格闘技ベスト BEST;https://jp.mercari.com/item/m21374320746;¥980;ON_SALE;2026-03-22 01:45 UTC;
リアルバウト 餓狼伝説 ネオジオ CD NGCD-095 ( #5492 );https://jp.mercari.com/item/m56644797373;¥3,999;ON_SALE;2026-03-21 08:59 UTC;
新品 アケアカNEOGEO セレクション Vol.6 -Switch;https://jp.mercari.com/item/2JNXJrDFUBGh8zWFhLPi2t;¥7,429;SOLD_OUT;2026-03-16 19:55 UTC;
リアルバウト餓狼伝説　ビリーカーン　キーホルダー　SNK ネオジオ;https://jp.mercari.com/item/m41529896162;¥1,340;SOLD_OUT;2026-03-21 07:35 UTC;梦陰様専用  リアルバウト餓狼伝説　ビリーカーン　 キーホルダー　 アクリルスタンド SNK ネオジオ
餓狼伝説SPECIAL NEO GEO;https://jp.mercari.com/item/m45894240119;¥6,000;SOLD_OUT;2026-03-18 02:13 UTC;リアルバトルアクションゲームで、15人のキャラクターから選べる。  - タイトル: 餓狼伝説SPECIAL - ブランド: SNK - プラットフォーム: NEO GEO - ジャンル: リアルバトルアクションゲーム - キャラクター数: 15人から選べる  ご覧いただきありがとうございます。
み*る様 ネオジオサントラ　スーパーファミコン　ファミコン説明書まとめ売り;https://jp.mercari.com/item/m70321728048;¥580;SOLD_OUT;2026-03-07 08:43 UTC;サムライスピリッツサントラ 幽遊白書2 餓狼伝説スペシャル 真女神転生2 ラグランジュポイント ザ・ラストバトル バトル・マスター  説明書まとめ売り  状態が悪いのでジャンク扱いでお願い致します。
ネオジオ　NENGEO ジャージ　Mサイズ;https://jp.mercari.com/item/m47889236161;¥8,000;SOLD_OUT;2026-02-23 15:23 UTC
餓狼伝説スペシャル NEOGEO CD;https://jp.mercari.com/item/m74662401892;¥1,800;SOLD_OUT;2026-02-27 03:36 UTC;- タイトル: 餓狼伝説スペシャル - プラットフォーム: NEOGEO CD  ネオジオCD  ご覧いただきありがとうございます。
餓狼伝説スペシャル　ネオジオギャルズ　4コマ　不知火舞　ブルーマリー;https://jp.mercari.com/item/m70703908521;¥2,999;ON_SALE;2026-03-06 11:28 UTC;
NEOGEO Mini インターナショナル版;https://jp.mercari.com/item/t3boVsi7M7MDGEmTUUvxGP;¥12,980;ON_SALE;2025-06-21 18:16 UTC;
REAL BOUT リアルバウト餓狼伝説 公式ガイドブック 攻略本 ネオジオ;https://jp.mercari.com/item/m62671233602;¥2,199;ON_SALE;2026-03-18 09:49 UTC;
餓狼伝説 (スーパーファミコン)　NEOGEO　ネオジオ;https://jp.mercari.com/item/m28339486049;¥999;SOLD_OUT;2026-02-28 14:54 UTC;スーパーファミコン用のゲームカートリッジと箱付きのセット。 動作確認済み  - タイトル: 餓狼伝説　THE BATTLE OF DESTINY - プラットフォーム: スーパーファミコン - 型番: SHVC-GN - 発売年: 1992年 - 状態: 箱付き - 内容物: ゲームカートリッジ、箱、説明書  ご覧いただきありがとうございます。
【中古】「非常に良い」NEOGEOオンラインコレクション 餓狼伝説バトルアーカイブズ2;https://jp.mercari.com/item/veWkCAXtes4Nr4sChhPQcY;¥17,760;ON_SALE;2025-04-21 13:49 UTC;
NEO・GEO ネオジオ本体 & ソフト3本;https://jp.mercari.com/item/m50615508835;¥95,000;SOLD_OUT;2026-03-17 06:15 UTC;コレクション整理の為出品します。  値下げ・分売は応じかねます。ご了承下さい。  #ガンプラまとめ売りまとめ買い出来ます！  家庭用ゲーム機 NEC・GEO ネオジオ  専用ソフト 餓狼伝説スペシャル サムライスピリッツ 龍虎の拳2  ご購入後、AV端子付のモニターがあればすぐにプレイ可能です。 ちなみに付属のAVケーブルはモノラル出力です。  各ソフト動作確認済です。  古いゲーム機なので、カートリッジを差し込んでも画面が表示されない場合があります。 その際は本体とカートリッジの端子をエアダスターなどで清掃して頂き、ゆっくり真っ直ぐカートリッジを差し込んで起動して下さい。  専用コントローラ
帯付き‼️餓狼伝説3 ー遥かなる闘いー ネオジオCD専用ソフトNEOGEO;https://jp.mercari.com/item/m32096424772;¥1,299;SOLD_OUT;2026-01-26 12:43 UTC;素人自宅長期保管品  - タイトル: 餓狼伝説3 - ジャンル: アクションゲーム - プラットフォーム: NEO GEO - 特徴: リアルバトルアクションゲーム  帯付き・ケース・説明書セットです。  ◆即購優先、お値引きOK、まとめ購入OK  ◆目立った傷、汚れ等ございませんが、中古品としてご理解いただき、細部気になさらない方のみご購入下さい。  ・配送時の紛失・破損は責任を負いかねます。 ・トラブル防止の為、購入者様都合によるキャンセルはご遠慮下さい。  ゆうゆうポストミニにて匿名発送予定
【中古】NEOGEOオンラインコレクション 餓狼伝説バトルアーカイブズ2;https://jp.mercari.com/item/SdX7bPQedZUGd2uDmH3MRc;¥16,240;ON_SALE;2025-04-07 11:30 UTC;
ネオジオ 餓狼伝説スペシャル;https://jp.mercari.com/item/m96196875066;¥5,500;SOLD_OUT;2026-03-15 16:18 UTC;画像の通り、箱外部に痛みがあります。     SNKの名作、餓狼伝説SPECIAL。取扱説明書付きで、ケースに収められています。  - ブランド: SNK - ゲーム名: 餓狼伝説SPECIAL - 付属品: 取扱説明書 - パッケージタイプ: ケース入り  ご覧いただきありがとうございます。
★ネオジオポケット・餓狼伝説;https://jp.mercari.com/item/m91504783447;¥2,999;SOLD_OUT;2026-03-15 13:41 UTC;★動作確認済み、現状品、スレ、キズ、ヨレなどご容赦下さい。
メガドライブ 本体 16bit;https://jp.mercari.com/item/m39538916783;¥54,976;SOLD_OUT;2026-03-15 12:16 UTC;メガドライブ 本体 16bit    【動作確認済】  SEGA MEGA DRIVE 16BIT    スーパーモナコGPI II  ゴールデンアックス I - II  ソニック・ザ・ヘッジホッグ 2- 3  ファステスト・ワン　HUMAN  餓狼伝説  プロストライカー　PRO STRIKER  ブロックアウト    - SONIC 2 - 3  - SUPER MONACO GP I - II  - FATAL FURY  - GOLDEN AXE I - II  - FASTEST ONE  - BLOCK OUT 3D  - PRO STRIKER    SEGA MEGA DRIV
REAL BOUT 餓狼伝説 NEO GEO　ロム版;https://jp.mercari.com/item/m39843130977;¥23,000;SOLD_OUT;2026-03-15 01:50 UTC;NEO GEO用の格闘ゲーム、REAL BOUT 餓狼伝説。映像が映るところまでは確認できております。  - タイトル: REAL BOUT 餓狼伝説 - ブランド: SNK - ジャンル: 格闘ゲーム - 対応機種: NEO GEO - 状態: 中古品  ご覧いただきありがとうございます。
【中古】NEOGEO ROM 餓狼伝説SPECIAL;https://jp.mercari.com/item/m61781495095;¥5,000;SOLD_OUT;2026-03-14 14:17 UTC;本体を持っていないため動作未確認です。    一般的に保管されていた中古品とお考えください。  各部位の状態を記載しておりますがあくまでも主観的な目線であり、  写真にてご判断願います。    【状態】（全体的に細かいスレは多少あります）  表紙：汚れ・ヨレ有  ケース：汚れ・ヨレ・シール跡有  カセット：目立った傷なし  説明書：軽微な折れ目有      ――――――――――――――  ネオジオ  ロム  餓狼伝説スペシャル
二階堂紅丸 アクリルスタンド KOF2000 アクスタ SNK 餓狼伝説;https://jp.mercari.com/item/m60882084228;¥2,666;ON_SALE;2026-03-14 14:03 UTC;
【中古】NEOGEO ROM リアルバウト餓狼伝説;https://jp.mercari.com/item/m58071879038;¥25,000;SOLD_OUT;2026-03-14 13:33 UTC;本体を持っていないため動作未確認です。    一般的に保管されていた中古品とお考えください。  各部位の状態を記載しておりますがあくまでも主観的な目線であり、  写真にてご判断願います。    【状態】（全体的に細かいスレは多少あります）  表紙：目立った汚れ等なし  ケース：目立った汚れ等なし  カセット：目立った傷なし  説明書：軽微な折れ・汚れ有      ――――――――――――――  ネオジオ  ロム
NEOGEO AES 本体　ワンオーナー　追加コントローラー/ソフト２本付;https://jp.mercari.com/item/m22688819129;¥112,000;SOLD_OUT;2026-03-08 05:02 UTC;ご覧いただきありがとうございます。  NEOGEO AES 本体一式、追加コントローラー、ソフト２本付 ・外箱 ・内箱(発報スチロール) ・NEOGEO本体 ・専用コントローラー１個、追加コントローラー（別購入） ・専用ＡＣアダプター ・専用ＡＶケーブル ・保証書（もちろん保証は切れております） ・取扱説明書 ・ソフト 　真サムライスピリッツ　覇王丸地獄変 　餓狼伝説スペシャル  2026/3/7に複数ソフトにて動作確認済み  約30年前に親に買ってもらったものです。 動作確認時、文字化けのような状態でしたが、本体からロムカセットを何度か抜差しする事で映像、音声共に正常に動作しました。  余談
NEOGEOオンラインコレクション 餓狼伝説バトルアーカイブズ1;https://jp.mercari.com/item/2JMKiKiRsVPraMYU2AtcAX;¥3,627;SOLD_OUT;2026-02-18 08:09 UTC;
ネオジオフリーク リアルバウト餓狼伝説特集号　ポスター付き(美品);https://jp.mercari.com/item/m18473834800;¥2,000;ON_SALE;2026-03-12 10:08 UTC;
ゲーム雑誌付録 餓狼伝説SPECIAL＋ネオジオ オールカタログ他 7冊セット;https://jp.mercari.com/item/m31995879568;¥5,500;SOLD_OUT;2025-12-06 07:43 UTC;・餓狼伝説 宿命の闘い 攻略ガイドブック 　(ファミリーコンピュータマガジン 12月11日特別付録2)  ・餓狼伝説スペシャル 熱闘マニュアル 　(覇王 6／24号付録1)  ・餓狼伝説SPECIAL 外伝 若き狼の野望 　(覇王 6／24号付録2)  ・餓狼伝説SPECIAL 攻略ブック 上巻 　(覇王 7／22号付録1)  ・餓狼伝説スペシャル 完全ガイドブック 　(PCエンジンFAN 8月号特別付録)  ・ネオジオ オールカタログ 　ゲーセン天国 Vol.1 特別付録  ・進め格闘少年 　(月刊PCエンジン 8月号別冊付録)  ＊バラ売り不可  中古品である事をご理解の上、ご購入お願い致
(1996年2月号)ネオジオフリーク リアルバウト特集号 ポスター無し;https://jp.mercari.com/item/m87780887327;¥1,999;SOLD_OUT;2026-03-11 16:07 UTC;1996年発行のネオジオフリーク、リアルバウト餓狼伝説特集号。 - タイトル: ネオジオフリーク - 特集内容: リアルバウト餓狼伝説、NEO GEO CD Z、サムライスピリッツ斬紅郎無双剣他 - 発行年: 1996年2月 (注)リアルバウト餓狼伝説ポスターは ついてません! 暗所にて保管はしておりましたが 30年前の紙媒体中古品なので様々な傷みが ございます(傷、折れ、シミ、焼け等) 確認しきれていない箇所もあるかと思いますが ご理解の方をよろしくお願いいたします 返品返金クレーム等対応致しかねるので ご購入の際はしっかりご検討ご熟考 なさってからよろしくお願いいたします
PCエンジン 餓狼伝説SPECIAL 　NEOGEO　ネオジオ;https://jp.mercari.com/item/m68557920828;¥2,999;SOLD_OUT;2026-03-11 15:53 UTC;ケースにすり傷あります。 ディスクに再生に問題がないキズがあります。 説明書は少し汚れがあり使用感があります。 動作確認済み。
【中古】アーケード NEOGEO (MVS)用基板 餓狼伝説2 -新たなる闘い- [基板のみ];https://jp.mercari.com/item/y2wEv9osCMaP2XQsFXkQX4;¥7,460;SOLD_OUT;2025-07-02 08:20 UTC;
【中古】アーケード NEOGEO (MVS)用基板 餓狼伝説スペシャル [基板のみ];https://jp.mercari.com/item/uxWMmPUj7dBU56nozvVD65;¥8,840;SOLD_OUT;2025-07-02 08:20 UTC;
【中古】アーケード NEOGEO (MVS)用基板 餓狼伝説 -宿命の闘い- [基板のみ];https://jp.mercari.com/item/2JLbxvuw3rf9CVzkdBigZw;¥12,800;SOLD_OUT;2026-02-02 14:29 UTC;
【中古】ゲームミュージックCD 餓狼伝説 15th Anniversary BOX(DVD付);https://jp.mercari.com/item/2JJmruo5vmNcxTxi9XRxYX;¥53,000;SOLD_OUT;2025-12-24 09:30 UTC;
餓狼伝説SPECIAL NEO GEO;https://jp.mercari.com/item/m12118581474;¥3,300;SOLD_OUT;2025-12-26 10:15 UTC
【入手困難】キング・オブ・ファイターズ 草薙京 アクリルキーホルダー 餓狼伝説;https://jp.mercari.com/item/m17547531263;¥3,990;SOLD_OUT;2026-03-11 06:47 UTC;■商品説明    ご覧いただきありがとうございます。  The King of Fighters ’96の草薙京のアクリルキーホルダーです。    現在入手困難なアイテムかと思います。  コレクターの方いかがでしょうか。    検索用  The King of Fighters 草薙京 アクリルキーホルダー 餓狼伝説 龍虎の拳 アクキー ザ・キング・オブ・ファイターズ SNK KOF NEOGEO ネオジオ  ピンバッジ ピンバッヂ ピンバッチ ピンズ  餓狼伝説 龍虎の拳 草薙京 八神庵 不知火舞 リョウ・サカザキ ユリ・サカザキ テリー・ボガード アンディ・ボガード 麻宮アテナ レオナ・ハ
リアルバウト餓狼伝説　ネオジオCD レトロゲーム;https://jp.mercari.com/item/m34868305730;¥2,000;SOLD_OUT;2026-03-10 21:16 UTC;ネオジオCDのソフト「リアルバウト餓狼伝説」です。 ディスクは素人目ですが、大きな傷はないです。 クリアカバーに入れ保管していたので、状態は良い方だと思いますが、古いものですのでご理解いただける方のみ、ご検討お願いします。
餓狼伝説３　ネオジオCD レトロゲーム;https://jp.mercari.com/item/m22821588426;¥2,000;ON_SALE;2026-03-10 21:11 UTC;
REAL BOUT 餓狼伝説 NEO GEO CD;https://jp.mercari.com/item/m19108863696;¥4,000;SOLD_OUT;2026-03-10 13:39 UTC;アクションゲーム「REAL BOUT 餓狼伝説」、NEO GEO CD用の日本語版。 - タイトル: REAL BOUT 餓狼伝説(さらば、ギース) - プラットフォーム: NEO GEO CD - ジャンル: アクションゲーム -開発元:SNK - 言語: 日本語 - 状態:良好 -帯、説明書付属しております 暗所にてフィルムカバーをつけて 保管しておりました 見た目良好ですが実機が無く 動作確認が出来ておりません しっかりご検討ご熟考なさってから ご購入の方をよろしくお願いいたします!
NEOGEO餓狼伝説3 ROAD TO THE FINAL VICTORY;https://jp.mercari.com/item/m91558062550;¥17,010;SOLD_OUT;2026-03-08 03:15 UTC;ご覧いただきありがとうございます。 家庭用NEOGEOソフト。 個人所有の中古品です。  ソフト、ケース、説明書付  約30年前に購入したものですが、2026/3/7に動作確認しております。  暗所に保管しており、見た限りでは目立った傷は見当たらないですが、経年劣化による小傷や黄ばみなどはあるかもしれません。 キズ等は写真でご確認下さい。  アルコールでの拭き清掃は行っておりますが、多少の汚れはありますので気になる方はご遠慮下さい。  気になる点がある方は事前にコメントにて質問お願いします。
動作良好　ネオジオ本体、コントローラー2個、ロムカセット5個、メモリーカード1個;https://jp.mercari.com/item/m34970934839;¥199,000;SOLD_OUT;2024-09-15 08:30 UTC;SNK ネオジオ NEO-GEO ROM ロム MAX330 MEGAとロムカセット6本、メモリーカード、コントローラー2個の出品です。詳細は下記のセット内容を参照ください  ・セット内容 本体(箱や説明書の付属はございません) コントローラーとタイプ1個ずつ ACアダプター(HORI製) RCAケーブル AVケーブル メモリーカード NEO-IC8 (外箱、説明書付) 龍虎の拳2(外箱、説明書付) 餓狼伝説スペシャル(外箱、説明書付) サムライスピリッツ(外箱、説明書付) 真サムライスピリッツ(外箱、説明書付) サムライスピリッツ斬紅郎無双剣(外箱、説明書付)  ・状態 全動作確認済となって
NEO GEO レンタル店 看板風 アクリルクリップ ネオジオ KOF98;https://jp.mercari.com/item/m60815762560;¥1,780;SOLD_OUT;2026-03-10 02:28 UTC;送料無料 超希少ポップアップ限定品 NEO GEO レンタル店 看板風 アクリルクリップ ネオジオ KOF 98 ザ キングオブファイターズ 98 アクリルブロック アクスタ SNK THE KING OF FIGHTERS 98 KOF98 餓狼伝説 NEOGEO   ※98年当時、レンタルビデオ店等で、貸し出しされていた NEO GEOレンタルを取り扱っているお店を記す看板風の NEO GEO レンタル店 の看板風のアクリルクリップになります。  1998年のオリジナル当時を知るNEO GEOファンやSNKファンは感涙物の激レア未開封新品商品となります！  サイズ（寸法） 約W40mm ×
餓狼伝説2 サウンドトラック;https://jp.mercari.com/item/m41604205803;¥1,200;ON_SALE;2025-06-05 14:17 UTC;
餓狼伝説 ＆ ラストリゾート CD 帯・シール付 美品 SNK NEOGEO;https://jp.mercari.com/item/m19972511088;¥2,980;SOLD_OUT;2025-10-30 13:05 UTC;ご覧いただきありがとうございます。 「G.S.M.1500 SERIES」より、NEOGEOサウンドトラックCD 『餓狼伝説』『ラストリゾート』（エス・エヌ・ケイ）です。  主観ですが帯・ブックレット・ケース・ディスクすべて非常にきれいな状態で、 付属のシールも揃った完全品です。 ケースは除菌シートで軽く拭き取り後、保護のため再シュリンク済み。 長期保管による経年劣化もほとんど見られません。  このコンディションとセットは入手困難で、 コレクション用途にも最適な一品です。  状態は写真にてご確認ください。 中古品にご理解のある方のみご購入をお願いいたします。   ゲームソフトとCDは同梱発送で
餓狼伝説3 NEO GEO CD ネオジオ 帯 説明書 付;https://jp.mercari.com/item/m61590433972;¥1,400;SOLD_OUT;2026-02-02 08:43 UTC;NEO GEO CD用のリアルバトルアクションゲーム、餓狼伝説3。  経年によるキズや汚れがあります。物理的な大きなダメージはありません。 古い商品になりますので、動作保証ができません。ジャンク品扱いでお願いします。  他にもレトロゲームを出品しておりますので、プロフィールよりご覧ください。  - タイトル: 餓狼伝説3 遥かなる戦い - ジャンル: リアルバトルアクションゲーム - プラットフォーム: NEO GEO CD - ディスク番号: NGCD-009 - 発売元: SNK - 状態: ディスク良好  ご覧いただきありがとうございます。  #ネオジオ #neogeo #100メガショ
餓狼伝説3 ROAD TO THE FINAL VICTORY;https://jp.mercari.com/item/m90764872740;¥18,500;SOLD_OUT;2026-03-09 06:05 UTC;バトルアクションゲームの名作、餓狼伝説3。  - タイトル: 餓狼伝説3 ROAD TO THE FINAL VICTORY - プラットフォーム: NEOGEO - ジャンル: バトルアクション - 対応人数: 2人 - 発売元: SNK  ご覧いただきありがとうございます。
リアルバウト 餓狼伝説2(CD-ROM) ネオジオCDソフト;https://jp.mercari.com/item/m32064479299;¥5,990;SOLD_OUT;2026-03-05 04:39 UTC;"リアルバウト 餓狼伝説2(CD-ROM)  ネオジオCDソフト    ""素人保管の中古商品となりますので、ご了承ください。    値下げ交渉はご遠慮ください。交渉には返信しないことがあります。    事前コメントは不要です。無言購入歓迎。""    2555094  2555094-4440  ア-18689"
NEO・GEO CD ネオジオCD ゲームソフト 餓狼伝説3 動作未確認 0129-401;https://jp.mercari.com/item/2JLQbz7xXcMLizQtwBF9Jd;¥699;SOLD_OUT;2026-01-29 05:07 UTC;
鎮元斎 アクリルスタンド KOF2000 アクスタ SNK 餓狼伝説;https://jp.mercari.com/item/m26858256092;¥2,666;ON_SALE;2025-12-06 22:24 UTC;
激レア★テリー・ボガードパーカー☆★♪;https://jp.mercari.com/item/m76017983144;¥15,000;ON_SALE;2026-03-08 04:24 UTC;
ネオジオCD 餓狼伝説スペシャル;https://jp.mercari.com/item/m97142413078;¥1,800;SOLD_OUT;2026-03-08 01:31 UTC;ネオジオCDのゲームソフト  餓狼伝説スペシャル  になります    ディスクのみになります  出品時に起動確認はしております    写真の追加必要でしたらおっしゃって下さい    あくまで中古品ですので神経質な方はご遠慮下さい    ノークレーム・ノーリターンでお願い致します
PS2 餓狼伝説バトルアーカイブス1 2セット;https://jp.mercari.com/item/m71404746685;¥7,680;SOLD_OUT;2026-03-06 14:37 UTC;PS2ソフト ネオジオオンラインコレクション 餓狼伝説 バトルアーカイブズ1・2 セットです。  ・餓狼伝説 バトルアーカイブズ1 ・餓狼伝説 バトルアーカイブズ2  ケース・説明書・ディスクあり。 動作確認済みです。  中古品のためケースや付属品に細かなスレはあります。 状態は写真でご確認ください。  写真のものが全てです。 SNK作品や格闘ゲームがお好きな方におすすめです。
KOF98 餓狼伝説チーム アクリルスタンド SNK NEOGEO 森気楼;https://jp.mercari.com/item/m90883968164;¥1,899;ON_SALE;2026-03-06 11:28 UTC;
【中古】(非常に良い)NEOGEOオンラインコレクション 餓狼伝説バトルアーカイブズ1;https://jp.mercari.com/item/4BJPwwtgoiKacjBMY2KHj4;¥15,679;ON_SALE;2025-05-21 08:24 UTC;
草薙京 アクリルスタンド KOF2000 アクスタ SNK 餓狼伝説;https://jp.mercari.com/item/m86096512586;¥27,777;ON_SALE;2026-03-05 19:57 UTC;
テリー・ボガード アクリルスタンドキーホルダー 餓狼伝説 CotW アクスタ;https://jp.mercari.com/item/m78291585755;¥2,666;ON_SALE;2026-03-05 14:59 UTC;
SNK NEOGEO-CD CD-T01 ネオジオ 本体　　ソフト3枚付き;https://jp.mercari.com/item/m68712115963;¥33,000;SOLD_OUT;2026-02-23 06:11 UTC;⚠️プロフ必ずお読みください⚠️ 動作確認できていません。通電はします。 ご理解あります方よろしくお願いいたします。  ご覧頂きありがとうございます。    購入前のコメントは不要ですので、そのままご購入ください！    ◯商品詳細◯  SNK NEOGEO-CD CD-T01 ネオジオ 本体 ➕ソフト3枚  ・THE KING OF FighterS 95 (ケースに傷あり、取説に破れあり) ・餓狼伝説3 ・サムライスピリッツ　(取説なし)    状態　  ・電源は入ります（写真の赤ランプ点灯を確認ください）  ・モーターの動いている音も確認しております。  ・所持しているテレビに赤黄白のケ
SNK NEOGEO REAL BOUT GAROU DENSETSUネオジオ;https://jp.mercari.com/item/m12854482175;¥1,599;SOLD_OUT;2026-01-18 13:19 UTC;SNK NEOGEO REAL BOUT GAROU DENSETSUネオジオ    ネオジオリアルバウト餓狼伝説です。    ケースにヒビがはいっています。その他は大きなダメージはありません。正常にゲームプレイできるお品物です。
餓狼伝説　SPECIAL NEO GEO 動作未確認;https://jp.mercari.com/item/m17620001779;¥4,444;SOLD_OUT;2026-03-04 10:06 UTC;本体がないため動作未確認です。 シールを剥がした後のような汚れ（写真６枚目）や全体的にも汚れがあります。長期保管品になりますので、神経質な方のご購入はお控えください。   - ブランド: SNK - タイトル: 餓狼伝説 SPECIAL - プラットフォーム: NEO GEO - ゲームジャンル: 対戦格闘 - 付属品: 取扱説明書 - 製造国: 日本  #ネオジオ
ネオジオポケット　餓狼伝説FIRST CONTACT;https://jp.mercari.com/item/m99907489428;¥3,222;SOLD_OUT;2026-01-07 03:35 UTC;ご覧いただきにありがとうございます。  「餓狼伝説FIRST CONTACT」です。 使用感があります。  起動確認済みで、ソフトのみの取り扱いになります✨  プロフィールに詳細が記載されてますので、一度目を通して頂いたらありがたいです。  らくらくメルカリ便でご希望の方はコメントからお問い合わせ下さい。  おまとめ買い大歓迎です。 ぜひお申し付けください！   #ネオジオポケット#NGP #ゲーム #餓狼伝説FIRST CONTACT
月刊ゲーメスト 餓狼伝説2 ポスター付 5月号増刊 攻略本 ネオジオ SNK;https://jp.mercari.com/item/m23074725463;¥1,999;SOLD_OUT;2026-03-03 17:08 UTC;状態や付属品に関しては写真をご確認ください。  写真にない物は含まれません。  軽く清掃済みです。  古い物なので経年に伴う痛み等がありますのでご了承の上で購入してください。  神経質な方、完璧を求める方は購入をご遠慮ください。
餓狼伝説　スペシャル　ネオジオ　ソフトのみ;https://jp.mercari.com/item/2JMrp6CPD3gMVU8R4BYyfc;¥3,000;SOLD_OUT;2026-03-02 08:26 UTC;
最終【お得セット】NEOGEO 本体セット＋ソフト5本（1本超レア）;https://jp.mercari.com/item/m85176565447;¥86,000;SOLD_OUT;2026-02-20 09:02 UTC;ソフト5本とおまけ付きのお得なセットになっております！  本体、ソフト、アーケードスティク共に起動確認済みです。問題なくプレイできました。電源ケーブルとAV端子ケーブルもありますのでAV端子のあるモニターがあればすぐに遊べます。 ソフトは以下5本 餓狼伝説スペシャル（箱説あり） サムライピリッツ（ソフトのみ） サムライスピリッツ天草四郎（ソフトのみ） サムライピリッツ斬紅郎無双剣（ソフトと説明書） 龍虎の拳2（ソフトと説明書）  おまけで別購入したサムライピリッツ風な箱（5000円相当）もお付けしますのでサムライピリッツのソフトを入れてお使いください。  返品不可です  送料込み
o*o様 餓狼伝説 NEO GEO CD ステッカーブック付き;https://jp.mercari.com/item/m76995666928;¥2,600;SOLD_OUT;2026-03-03 02:36 UTC;NEO GEO用の餓狼伝説CD版、ステッカーブック付き。  - タイトル: 餓狼伝説 - プラットフォーム: NEO GEO - メディアタイプ: CD - 発売年: 1991 - 付属品: ステッカーブック  ご覧いただきありがとうございます。
NEOGEO 餓狼伝説 格闘アクションゲーム ロムカセット カセットゲーム ジャンク S10974783;https://jp.mercari.com/item/2JMttT5ksJhZHsa4DAQ5ya;¥18,800;SOLD_OUT;2026-03-03 03:41 UTC;
餓狼伝説スペシャル　ネオジオ　カートリッジ　中古品;https://jp.mercari.com/item/m48306944042;¥5,500;SOLD_OUT;2026-03-03 02:12 UTC;ネオジオの格闘ゲーム【餓狼伝説スペシャル】の出品です。 古い物なので各所シワ、キレ、汚れ等々あります。 中古品に理解ある方からの入札お待ちしております。  正常起動確認済みです。
リアルバウト餓狼伝説 ネオジオ MVS SNK;https://jp.mercari.com/item/m88781770072;¥7,500;SOLD_OUT;2026-03-01 13:37 UTC;即購入OKです。  何度か抜き差し必要でしたが、起動確認OKです。  メルカリ便宅急便コンパクトでの発送予定です。 よろしくお願い致します。
NEOGEO mini International 美品 HDMI付 生産終了;https://jp.mercari.com/item/m81268322005;¥6,000;SOLD_OUT;2026-03-01 04:08 UTC;名作格闘ゲームの宝庫、NEOGEO mini インターナショナル版です。  あの頃ゲームセンターで夢中になった多数の名作タイトルを自宅で楽しめます。コンパクトながら本体に液晶モニター搭載。コントローラーを接続すれば2人プレイも可能です。  海外版限定パッケージデザインで、コレクションとしても人気のモデルです。  動作確認済み。 目立つ傷はありませんが、中古品のため細かなスレ等はご了承ください。  レトロゲーム好きの方、SNK世代の方、コレクターの方におすすめです。  即購入OKです。  【収録タイトル（一部）】 ・KOFシリーズ ・メタルスラッグ ・餓狼伝説 など ※写真に写っているものが全て
ネオジオROM　本体　6本セット;https://jp.mercari.com/item/m98311831396;¥32,000;SOLD_OUT;2025-03-26 11:44 UTC;THE KING OF FIGHTERS94  龍虎の拳2  SAMURAI SPIRITS　覇王丸地獄変  餓狼伝説Special  WORLD HEROES 2 JET  餓狼伝説2 新たなる闘い  全てジャンク品です。  使用済み  汚れは少ないです。  よろしくお願いします。  値下げ大丈夫です。
NEOGEOCD ネオジオCD リアルバウト餓狼伝説REAL BOUT;https://jp.mercari.com/item/m36227407036;¥2,000;SOLD_OUT;2026-03-01 02:15 UTC;ご覧いただきありがとうございます。  長期保管しておりますので経年劣化はしているものと思われます。 動作の保証はできませんことを予めご了承下さい。
ネオジオ　ロム　neo-geo rom 本体　サムライスピリッツ　ジャンク;https://jp.mercari.com/item/m45140298328;¥74,477;SOLD_OUT;2026-02-01 06:53 UTC;内容   ネオジオ本体 電源コード avケーブル 真サムライスピリッツ サムライスピリッツ 餓狼伝説スペシャル 龍虎の拳2   商品の状態は写真を確認してください。   動作確認済みです。 全て読み込みできました。  コントローラーがないため精密な確認はできてません。 ですので、ジャンク品でお願いします。  サムライスピリッツは映像に問題ありましまた。 即決していただいて大丈夫です！  質問がありましたら、コメントお願いします！  他のサイトにも出品してますので、急に取り消す場合があります。  お買い求めの際はお早めに！
ネオジオ ソフト ロム　NEOGEO ROM 餓狼伝説3 SNK;https://jp.mercari.com/item/m93689613247;¥22,222;SOLD_OUT;2026-02-04 05:17 UTC;35年ほど前に購入したものになります。 餓狼伝説３ＲＯＡＤＴＯＴＨＥＦＩＮＡＬＶＩＣＴＯＲＹ ブランド：SNK
【新品/在庫あり】[ニンテンドースイッチ ソフト] アケアカネオジオ セレクション Vol.9 [HAC-P-BR3MA];https://jp.mercari.com/item/2JMmiN2jEdGeKroujfQEjN;¥5,390;SOLD_OUT;2026-02-28 09:10 UTC;
八神庵 アクリルスタンド KOF2000 アクスタ SNK 餓狼伝説;https://jp.mercari.com/item/m30510466373;¥2,333;ON_SALE;2026-02-28 06:44 UTC;
